,gene_id,value_1,y,scores
594,XLOC_000687,24.3894,3,-1.9805357
595,XLOC_000688,0.052677,1,-6.804927
596,XLOC_000689,29.3158,3,-4.1932836
597,XLOC_000690,13.276,3,-6.00648
598,XLOC_000691,0.0328706,1,-6.804927
599,XLOC_000692,3.70947,2,-6.807676
600,XLOC_000693,14.2277,3,-6.807676
601,XLOC_000694,5.80388,2,-2.3452735
602,XLOC_000695,0.0,0,-6.9799595
603,XLOC_000696,6.33224,2,-3.7753832
604,XLOC_000697,41.4786,3,-6.3131566
605,XLOC_000698,1.99893,2,-6.9144325
606,XLOC_000699,0.0,0,-6.9799595
607,XLOC_000700,0.532481,1,-6.9539294
608,XLOC_000701,7.13458,2,-5.568512
609,XLOC_000703,0.0,0,-6.9799595
610,XLOC_000704,0.0,0,-6.9799595
611,XLOC_000710,0.0,0,-6.9799595
612,XLOC_000711,0.548447,1,-6.9799595
613,XLOC_000712,0.0,0,-6.9799595
614,XLOC_000713,0.173769,1,-6.9799595
615,XLOC_000714,1.75151,2,-6.9799595
616,XLOC_000715,0.0,0,-6.9799595
617,XLOC_000716,0.0,0,-6.9799595
618,XLOC_000717,0.0,0,-6.9799595
619,XLOC_000718,0.0,0,-6.9799595
620,XLOC_000719,1.72479,2,-3.3799381
621,XLOC_000720,1.67707,2,-3.1502619
622,XLOC_000721,7.89414,2,-5.7948895
623,XLOC_000722,4.4391,2,-6.0459924
624,XLOC_000723,0.965795,1,-4.7288013
625,XLOC_000724,0.329496,1,-4.7288013
626,XLOC_000725,0.147409,1,-4.7288013
627,XLOC_000726,93.093,3,-4.170954
628,XLOC_000727,11.0104,2,-6.1163397
629,XLOC_000728,6.70987,2,-6.645562
630,XLOC_000729,11.851,2,-2.4917204
631,XLOC_000730,8.85924,2,-3.6631975
632,XLOC_000731,0.0,0,-3.6631975
633,XLOC_000732,8.35015,2,-4.72059
634,XLOC_000733,19.1443,3,-6.355917
635,XLOC_000734,9.40349,2,-4.9615827
636,XLOC_000735,1.91166,2,-6.9799595
637,XLOC_000736,0.194923,1,-6.9799595
638,XLOC_000737,0.0,0,-6.9799595
639,XLOC_000739,0.0,0,-5.878353
640,XLOC_000740,0.0,0,-6.9799595
641,XLOC_000741,11.5518,2,-6.9799595
642,XLOC_000742,0.0486901,1,-6.9799595
643,XLOC_000743,18.7678,3,-5.5286384
644,XLOC_000744,71.1736,3,-4.3403487
645,XLOC_000745,6.15346,2,-5.938553
646,XLOC_000746,1.27604,2,-6.9144325
647,XLOC_000747,188.562,3,-3.2973132
648,XLOC_000748,0.675582,1,-7.1490383
649,XLOC_000749,3.31146,2,-4.9203544
650,XLOC_000750,0.0,0,-4.9203544
651,XLOC_000752,7.69239,2,-6.278711
652,XLOC_000753,0.251966,1,-6.9799595
653,XLOC_000754,2.55303,2,-4.5390677
654,XLOC_000755,1.30637,2,-4.310163
655,XLOC_000756,0.322528,1,-4.6956453
656,XLOC_000757,0.0,0,-6.9799595
657,XLOC_000758,0.033962,1,-6.9799595
658,XLOC_000759,0.0,0,-6.9799595
659,XLOC_000760,0.0,0,-6.9799595
660,XLOC_000761,0.0,0,-6.9799595
661,XLOC_000762,0.0,0,-6.9799595
662,XLOC_000763,0.0,0,-6.9799595
663,XLOC_000764,0.0,0,-6.9799595
664,XLOC_000765,0.0,0,-6.9799595
665,XLOC_000766,0.0,0,-6.9799595
666,XLOC_000767,0.0,0,-6.9799595
667,XLOC_000768,0.0,0,-6.9799595
668,XLOC_000769,0.0164483,1,-6.9799595
669,XLOC_000770,0.215837,1,-6.9799595
670,XLOC_000771,0.155749,1,-6.8605833
671,XLOC_000772,0.0,0,-6.9799595
672,XLOC_000773,0.112039,1,-6.9799595
673,XLOC_000774,0.0,0,-6.9799595
674,XLOC_000775,0.0,0,-6.9799595
675,XLOC_000776,0.0,0,-6.9799595
676,XLOC_000777,0.0,0,-6.9799595
677,XLOC_000778,0.0,0,-6.9799595
678,XLOC_000779,0.0,0,-6.9799595
679,XLOC_000780,0.0,0,-6.9799595
680,XLOC_000781,0.0,0,-6.9799595
681,XLOC_000782,0.0,0,-6.9799595
682,XLOC_000783,0.0,0,-6.9799595
683,XLOC_000784,0.0,0,-6.9799595
684,XLOC_000785,0.478407,1,-6.9799595
685,XLOC_000786,0.0,0,-6.9799595
686,XLOC_000787,2.06211,2,-6.9799595
687,XLOC_000788,0.010401,0,-6.9799595
688,XLOC_000789,0.0117949,0,-4.644661
689,XLOC_000790,113.644,3,-6.0295277
690,XLOC_000791,37.2459,3,-6.0295277
691,XLOC_000792,12.9609,3,-5.639293
692,XLOC_000793,0.00810393,0,-6.9799595
693,XLOC_000794,8.48308,2,-4.7962985
694,XLOC_000795,3.44278,2,-6.8551097
695,XLOC_000796,2117.69,3,-4.600771
696,XLOC_000797,41.8096,3,-4.6952777
697,XLOC_000798,54.0669,3,-5.5970483
698,XLOC_000799,0.0203082,1,-6.9799595
699,XLOC_000800,17.0709,3,-4.215553
700,XLOC_000801,11.5815,2,-5.355129
701,XLOC_000802,0.0,0,-6.9799595
702,XLOC_000803,0.165725,1,-6.9799595
703,XLOC_000804,125.262,3,-6.9799595
704,XLOC_000805,0.0,0,-6.9799595
705,XLOC_000806,11.4609,2,-5.894553
706,XLOC_000807,8.51827,2,-4.7797995
707,XLOC_000808,0.0337605,1,-6.9799595
708,XLOC_000809,15.9221,3,-6.029039
709,XLOC_000810,7.95659,2,-5.7427144
710,XLOC_000811,1.27761,2,-5.7427144
711,XLOC_000812,67.1979,3,-0.63307166
712,XLOC_000813,0.249379,1,-3.9182568
713,XLOC_000815,16.9793,3,-4.2546935
714,XLOC_000816,2.59065,2,-6.7704306
715,XLOC_000817,116.364,3,-4.626093
716,XLOC_000818,11.6542,2,-4.626093
717,XLOC_000819,0.0304211,1,-6.4039645
718,XLOC_000820,3.21711,2,-6.4039645
719,XLOC_000821,2.73993,2,-5.1934705
720,XLOC_000822,59.6119,3,-5.1934705
721,XLOC_000823,0.544829,1,-5.1934705
722,XLOC_000824,0.233531,1,-6.8740735
723,XLOC_000825,0.207439,1,-4.767035
724,XLOC_000826,31.496,3,-3.0479534
725,XLOC_000827,0.068396,1,-6.9799595
726,XLOC_000828,92.5276,3,-4.8928227
727,XLOC_000829,0.0546641,1,-6.7875786
728,XLOC_000830,35.4243,3,-6.1119623
729,XLOC_000831,1.43776,2,-6.1119623
730,XLOC_000832,1.07539,1,-6.4829993
731,XLOC_000833,49.7054,3,-6.4829993
732,XLOC_000834,0.0569825,1,-6.9799595
733,XLOC_000835,38.455,3,-4.9571056
734,XLOC_000836,0.0,0,-6.9799595
735,XLOC_000837,9.73376,2,-6.9799595
736,XLOC_000838,4.38847,2,-6.196248
737,XLOC_000839,16.4543,3,-4.9167285
738,XLOC_000840,0.0,0,-6.9799595
739,XLOC_000841,0.107545,1,-6.9799595
740,XLOC_000842,0.0,0,-6.9799595
741,XLOC_000843,0.913003,1,-5.340394
742,XLOC_000844,0.0,0,-5.340394
743,XLOC_000845,0.121128,1,-6.9799595
744,XLOC_000846,0.0103384,0,-6.9799595
745,XLOC_000847,0.0,0,-6.9799595
746,XLOC_000848,0.0,0,-6.9799595
747,XLOC_000849,0.0,0,-6.9799595
748,XLOC_000850,0.0,0,-6.9799595
749,XLOC_000851,0.0,0,-6.9799595
750,XLOC_000852,0.0,0,-6.9799595
751,XLOC_000853,0.0,0,-6.9799595
752,XLOC_000854,0.0,0,-6.9799595
753,XLOC_000855,0.0240347,1,-6.9799595
754,XLOC_000856,0.0931813,1,-6.9799595
755,XLOC_000857,0.0101261,0,-6.9799595
756,XLOC_000858,0.0,0,-6.9799595
757,XLOC_000859,0.0,0,-6.9799595
758,XLOC_000860,4.22479,2,-6.9799595
759,XLOC_000861,0.191738,1,-6.9799595
760,XLOC_000862,0.0,0,-6.9799595
761,XLOC_000863,0.0,0,-6.9799595
762,XLOC_000864,0.0,0,-6.9799595
763,XLOC_000865,0.0,0,-6.9799595
764,XLOC_000867,0.0211649,1,-6.9799595
765,XLOC_000868,0.0742279,1,-6.9799595
766,XLOC_000869,0.0,0,-6.9799595
767,XLOC_000870,0.0186832,1,-6.9799595
768,XLOC_000871,15.842,3,-5.660023
769,XLOC_000872,0.475835,1,-2.2239475
770,XLOC_000873,45.4319,3,-2.2239475
771,XLOC_000874,0.0169936,1,-6.9799595
772,XLOC_000875,0.115535,1,-6.9799595
773,XLOC_000876,0.0606786,1,-6.9799595
774,XLOC_000877,0.014271,0,-6.9799595
775,XLOC_000878,1.39755,2,-6.3860803
776,XLOC_000879,10.2638,2,-3.9913745
777,XLOC_000880,49.5637,3,-3.9913745
778,XLOC_000881,8.17572,2,-6.9799595
779,XLOC_000882,4.71807,2,-4.639225
780,XLOC_000883,70.3369,3,-6.9799595
781,XLOC_000884,2.05075,2,-6.9799595
782,XLOC_000885,12.0538,2,-3.923686
783,XLOC_000886,0.0270743,1,-6.9799595
784,XLOC_000887,74.0911,3,-4.842423
785,XLOC_000889,0.0,0,-6.9799595
786,XLOC_000890,0.0616964,1,-6.9630647
787,XLOC_000891,0.0,0,-6.9799595
788,XLOC_000892,0.0,0,-6.9799595
789,XLOC_000893,0.0,0,-6.9799595
790,XLOC_000894,0.173498,1,-6.9799595
791,XLOC_000895,0.259435,1,-6.9799595
792,XLOC_000896,19.0584,3,-5.0470104
793,XLOC_000897,18.978,3,-4.2927566
794,XLOC_000898,5.15785,2,-5.458337
795,XLOC_000899,0.0,0,-5.458337
796,XLOC_000900,19.325,3,-6.194936
797,XLOC_000901,36.9143,3,-2.8869681
798,XLOC_000902,0.105614,1,-6.9799595
799,XLOC_000903,11.6936,2,-5.5813437
800,XLOC_000904,0.0184828,1,-6.9799595
801,XLOC_000905,19.6701,3,-5.486202
802,XLOC_000906,0.0734236,1,-6.9799595
803,XLOC_000907,0.0,0,-6.9799595
804,XLOC_000908,45.3697,3,-6.652078
805,XLOC_000909,0.0,0,-6.201866
806,XLOC_000910,0.126526,1,-5.913435
807,XLOC_000911,11.1983,2,-5.913435
808,XLOC_000913,9.8532,2,-5.517253
809,XLOC_000914,0.0,0,-6.9799595
810,XLOC_000915,0.0,0,-6.9799595
811,XLOC_000916,3.91957,2,-4.44617
812,XLOC_000917,0.0,0,-6.9799595
813,XLOC_000918,18.189,3,-5.069518
814,XLOC_000919,10.7566,2,-6.397942
815,XLOC_000920,16.7044,3,-4.0044127
816,XLOC_000921,10.8517,2,-5.70253
817,XLOC_000923,3.15463,2,-6.9799595
818,XLOC_000925,111.689,3,-6.9799595
819,XLOC_000926,8.89804,2,-4.1544485
820,XLOC_000927,9.8837,2,-6.9799595
821,XLOC_000928,0.233859,1,-6.9799595
822,XLOC_000929,0.0,0,-6.9799595
823,XLOC_000930,3.49067,2,-5.8018413
824,XLOC_000931,0.0,0,-6.9799595
825,XLOC_000932,0.0,0,-6.9799595
826,XLOC_000933,0.958122,1,-6.9799595
827,XLOC_000934,0.0,0,-6.9799595
828,XLOC_000935,0.0,0,-6.9799595
829,XLOC_000936,0.0,0,-6.9799595
830,XLOC_000937,0.270601,1,-6.9799595
831,XLOC_000938,21.3657,3,-3.8130145
832,XLOC_000939,10.0562,2,-1.6989145
833,XLOC_000940,0.00692642,0,-6.9799595
834,XLOC_000941,0.0,0,-6.9799595
835,XLOC_000942,0.516177,1,-6.9799595
836,XLOC_000943,15.741,3,-6.5963454
837,XLOC_000944,0.0,0,-6.9799595
838,XLOC_000945,202.223,3,-4.9532075
839,XLOC_000946,0.0,0,-6.9799595
840,XLOC_000947,0.413634,1,-6.9799595
841,XLOC_000948,6.16632,2,-4.8300986
842,XLOC_000949,19.2816,3,-2.2308671
843,XLOC_000950,6.60336,2,-4.940492
844,XLOC_000951,0.0,0,-4.940492
845,XLOC_000952,37.3958,3,-4.635921
846,XLOC_000953,0.00607313,0,-6.9799595
847,XLOC_000954,0.00825468,0,-6.9799595
848,XLOC_000955,0.0216639,1,-6.9799595
849,XLOC_000956,3.76422,2,-4.578771
850,XLOC_000957,0.0,0,-6.9799595
851,XLOC_000958,1.12182,1,-6.9799595
852,XLOC_000959,12.8278,3,-5.0183992
853,XLOC_000960,14.0341,3,-5.9730477
854,XLOC_000961,23.4437,3,-6.5999694
855,XLOC_000962,33.4795,3,-5.9640007
856,XLOC_000963,0.0231081,1,-6.0720677
857,XLOC_000964,0.0,0,-6.9799595
858,XLOC_000965,0.0,0,-6.9799595
859,XLOC_000966,16.963,3,-6.369174
860,XLOC_000967,6.33973,2,-4.7115097
861,XLOC_000968,3.95964,2,-4.475739
862,XLOC_000969,0.562449,1,-6.9799595
863,XLOC_000971,15.0913,3,-5.538223
864,XLOC_000972,0.126606,1,-6.9799595
865,XLOC_000973,5.16592,2,-5.8915763
866,XLOC_000974,3.53293,2,-5.5229726
867,XLOC_000975,0.0,0,-6.9799595
868,XLOC_000977,0.0108776,0,-6.9799595
869,XLOC_000979,0.0626684,1,-6.1649117
870,XLOC_000980,75.3521,3,-3.8560493
871,XLOC_000981,47.9026,3,-6.2035894
872,XLOC_000982,0.0351588,1,-6.9799595
873,XLOC_000984,15.3617,3,-6.7875786
874,XLOC_000985,5.55645,2,-4.537043
875,XLOC_000986,29.1642,3,-2.9797673
876,XLOC_000987,0.0210448,1,-6.7394
877,XLOC_000988,9.40459,2,-5.949037
878,XLOC_000989,2.21092,2,-2.6035838
879,XLOC_000991,0.0070681,0,-6.9799595
880,XLOC_000992,0.243674,1,-6.9799595
881,XLOC_000993,8.57974,2,-6.9799595
882,XLOC_000994,1.2655,2,-6.9799595
883,XLOC_000995,0.0,0,-6.9799595
884,XLOC_000999,0.0,0,-6.9799595
885,XLOC_001000,0.0,0,-6.9799595
886,XLOC_001001,0.0705845,1,-6.9799595
887,XLOC_001002,0.0,0,-6.9799595
888,XLOC_001004,0.714812,1,-7.0479445
889,XLOC_001005,10.8478,2,-4.9107676
890,XLOC_001006,17.1581,3,-4.9854627
891,XLOC_001007,0.0,0,-4.9854627
892,XLOC_001008,2.4747,2,-6.9799595
893,XLOC_001009,0.407326,1,-6.9799595
894,XLOC_001010,1.2981,2,-6.9799595
895,XLOC_001011,0.178206,1,-6.9799595
896,XLOC_001012,1.87192,2,-6.9799595
897,XLOC_001013,0.340899,1,-6.9799595
898,XLOC_001014,0.0,0,-1.2772288
899,XLOC_001015,6.86754,2,-4.7384696
900,XLOC_001016,0.0213089,1,-7.082441
901,XLOC_001017,13.8992,3,-4.418379
902,XLOC_001018,0.0,0,-6.9799595
903,XLOC_001020,0.272837,1,-6.9799595
904,XLOC_001023,4.48616,2,-3.8546488
905,XLOC_001024,0.0,0,-6.9799595
906,XLOC_001025,7.53906,2,-5.6697
907,XLOC_001026,0.123299,1,-6.9799595
908,XLOC_001027,0.0,0,-6.9799595
909,XLOC_001028,0.214522,1,-6.9799595
910,XLOC_001030,0.0574949,1,-6.9799595
911,XLOC_001031,0.0,0,-6.9799595
912,XLOC_001032,13.3823,3,-5.1212573
913,XLOC_001033,59.3129,3,0.20295513
914,XLOC_001034,23.9091,3,-5.553853
915,XLOC_001035,5.03441,2,-6.9799595
916,XLOC_001036,0.0623333,1,-6.9799595
917,XLOC_001038,0.0116914,0,-6.9799595
918,XLOC_001039,2.10857,2,-5.667538
919,XLOC_001041,0.056752,1,-6.9799595
920,XLOC_001044,46.9033,3,-1.4716264
921,XLOC_001045,0.0183687,1,-6.891662
922,XLOC_001046,0.120609,1,-6.9799595
923,XLOC_001047,18.8897,3,-3.9703104
924,XLOC_001048,0.0197874,1,-6.9799595
925,XLOC_001049,0.0275434,1,-6.9799595
926,XLOC_001050,0.0,0,-6.9799595
927,XLOC_001051,3.9012,2,-6.9799595
928,XLOC_001052,0.0,0,-6.9799595
929,XLOC_001053,0.0,0,-6.9799595
930,XLOC_001054,28.1376,3,-6.1094213
931,XLOC_001055,65.6935,3,-0.92174494
932,XLOC_001056,4.82505,2,-6.1352153
933,XLOC_001057,4.51348,2,-4.6030703
934,XLOC_001058,0.0285535,1,-6.9799595
935,XLOC_001059,0.00429083,0,-6.9799595
936,XLOC_001060,0.0735687,1,-6.374217
937,XLOC_001061,0.514134,1,-6.9799595
938,XLOC_001062,6.33075,2,-6.1805687
939,XLOC_001063,0.967653,1,-6.9799595
940,XLOC_001064,0.0305768,1,-6.0159807
941,XLOC_001065,0.169722,1,-6.5861335
942,XLOC_001066,1.93037,2,-6.4576225
943,XLOC_001067,0.0,0,-6.9799595
944,XLOC_001068,0.209364,1,-6.9799595
945,XLOC_001069,7.03976,2,-6.9799595
946,XLOC_001070,2.0575,2,-4.7270637
947,XLOC_001071,0.161673,1,-6.9799595
948,XLOC_001072,1.00264,1,-6.0849204
949,XLOC_001073,17.5639,3,-6.1554813
950,XLOC_001074,0.0,0,-6.9799595
951,XLOC_001075,0.0,0,-6.9799595
952,XLOC_001076,0.0,0,-6.9799595
953,XLOC_001077,7.16273,2,-6.9799595
954,XLOC_001078,82.7146,3,-5.697098
955,XLOC_001079,31.1224,3,-3.7528844
956,XLOC_001081,9.71452,2,-5.618481
957,XLOC_001082,0.0,0,-6.9799595
958,XLOC_001083,0.00511306,0,-6.9799595
959,XLOC_001084,0.0,0,-6.9799595
960,XLOC_001085,143.863,3,-2.042463
961,XLOC_001092,0.0,0,-6.9799595
962,XLOC_001093,0.633513,1,-6.9799595
963,XLOC_001094,1.17167,2,-6.9799595
964,XLOC_001095,0.0,0,-6.9799595
965,XLOC_001096,2.95568,2,-6.0967174
966,XLOC_001097,0.0115644,0,-6.9799595
967,XLOC_001098,0.0248524,1,-6.9799595
968,XLOC_001099,4.40395,2,-5.6818457
969,XLOC_001100,8.90259,2,-5.6336207
970,XLOC_001101,0.341334,1,-5.950283
971,XLOC_001106,10.9879,2,-4.8987317
972,XLOC_001107,0.0,0,-4.8987317
973,XLOC_001108,19.1486,3,-2.9426408
974,XLOC_001109,0.0,0,-2.9426408
975,XLOC_001110,17.1518,3,-4.907742
976,XLOC_001111,4.58028,2,-6.9799595
977,XLOC_001112,0.0,0,-6.9799595
978,XLOC_001113,3.41662,2,-4.386842
979,XLOC_001114,11.6093,2,-3.7136269
980,XLOC_001115,1.02578,1,-6.8400335
981,XLOC_001116,8.51378,2,-6.390045
982,XLOC_001117,21.7282,3,-4.407754
983,XLOC_001118,29.7868,3,-5.1831284
984,XLOC_001119,20.2289,3,-5.951192
985,XLOC_001120,0.0946006,1,-6.9799595
986,XLOC_001121,26.6208,3,-1.4476767
987,XLOC_001122,0.486588,1,-5.806655
988,XLOC_001123,6.35234,2,-6.294574
989,XLOC_001124,0.0260902,1,-6.6037855
990,XLOC_001125,14.9551,3,-5.465396
991,XLOC_001126,59.797,3,-6.5411444
992,XLOC_001127,0.0120871,0,-7.082441
993,XLOC_001128,46.9951,3,-5.913435
994,XLOC_001129,8.35819,2,-4.7797823
995,XLOC_001130,30.8251,3,-4.7797823
996,XLOC_001131,0.245531,1,-6.9799595
997,XLOC_001132,1.81632,2,-5.1080623
998,XLOC_001133,11.8427,2,-5.8143454
999,XLOC_001134,13.4974,3,-5.8143454
1000,XLOC_001135,0.0,0,-6.9799595
1001,XLOC_001136,2.59898,2,-6.0198083
1002,XLOC_001137,0.774944,1,-6.0198083
1003,XLOC_001138,0.0,0,-6.9799595
1004,XLOC_001139,7.86085,2,-6.9799595
1005,XLOC_001141,9.25745,2,-5.5101156
1006,XLOC_001142,19.6144,3,-7.082441
1007,XLOC_001143,41.5651,3,-5.9080477
1008,XLOC_001144,2.02248,2,-6.9799595
1009,XLOC_001145,0.232573,1,-5.371715
1010,XLOC_001146,5.25943,2,-6.9799595
1011,XLOC_001147,0.0701119,1,-1.9108764
1012,XLOC_001148,248.611,3,-6.248274
1013,XLOC_001149,57.839,3,-6.804927
1014,XLOC_001150,396.915,3,-4.929866
1015,XLOC_001151,11.6495,2,-6.0459924
1016,XLOC_001152,0.00480986,0,-6.9799595
1017,XLOC_001153,4.29756,2,-6.0459924
1018,XLOC_001154,25.2743,3,-6.9799595
1019,XLOC_001155,2.61288,2,-6.042863
1020,XLOC_001156,7.5882,2,-5.1326113
1021,XLOC_001157,0.0,0,-6.9799595
1022,XLOC_001158,0.0,0,-6.9799595
1023,XLOC_001159,127.057,3,-5.1081324
1024,XLOC_001160,0.0,0,-5.1081324
1025,XLOC_001161,48.0737,3,-6.051359
1026,XLOC_001162,0.440753,1,-4.5433164
1027,XLOC_001163,2.48673,2,-4.0607204
1028,XLOC_001164,0.0462628,1,-6.9799595
1029,XLOC_001165,0.167584,1,-5.0215626
1030,XLOC_001166,0.0,0,-6.9799595
1031,XLOC_001167,25.4813,3,-4.886414
1032,XLOC_001168,20.089,3,-6.177755
1033,XLOC_001169,43.8441,3,-5.974887
1034,XLOC_001170,0.0,0,-4.91983
1035,XLOC_001171,5.71689,2,-3.3853366
1036,XLOC_001172,26.1315,3,-6.9799595
1037,XLOC_001173,15.4757,3,-5.8053555
1038,XLOC_001174,0.0442241,1,-6.9799595
1039,XLOC_001176,7.22303,2,-7.1490383
1040,XLOC_001177,0.0247339,1,-6.9799595
1041,XLOC_001178,41.1532,3,-4.085391
1042,XLOC_001179,7.21241,2,-6.0189133
1043,XLOC_001180,29.3097,3,-5.4287195
1044,XLOC_001181,0.0,0,-6.9799595
1045,XLOC_001182,27.9481,3,-5.454735
1046,XLOC_001183,0.0470562,1,-6.9799595
1047,XLOC_001184,0.0228959,1,-6.9799595
1048,XLOC_001185,0.0,0,-6.9799595
1049,XLOC_001186,72.1933,3,-3.4365344
1050,XLOC_001190,12.0095,2,-4.5566163
1051,XLOC_001191,14.0477,3,-3.9109879
1052,XLOC_001192,0.521125,1,-6.9799595
1053,XLOC_001193,0.110268,1,-6.9799595
1054,XLOC_001194,13.5836,3,-6.9799595
1055,XLOC_001195,0.0166473,1,-6.9799595
1056,XLOC_001196,8.88717,2,-6.1819267
1057,XLOC_001197,0.00236083,0,-6.9799595
1058,XLOC_001198,0.0121924,0,-6.9799595
1059,XLOC_001199,0.288601,1,-6.9799595
1060,XLOC_001201,0.0,0,-6.9799595
1061,XLOC_001202,0.0,0,-6.804927
1062,XLOC_001203,0.123409,1,-6.8170547
1063,XLOC_001204,0.0,0,-6.9799595
1064,XLOC_001205,7.09776,2,-5.054576
1065,XLOC_001208,3.5433,2,-3.0973995
1066,XLOC_001210,2.62261,2,-6.9799595
1067,XLOC_001211,0.0,0,-6.9799595
1068,XLOC_001212,0.0224556,1,-6.9799595
1069,XLOC_001213,22.6966,3,-5.0086346
1070,XLOC_001214,3.1844,2,-3.5223494
1071,XLOC_001215,8.55836,2,-4.3172975
1072,XLOC_001216,0.0487945,1,-6.742149
1073,XLOC_001217,5.5275,2,-3.3968678
1074,XLOC_001218,35.6287,3,-5.8656535
1075,XLOC_001221,0.0263074,1,-6.9799595
1076,XLOC_001223,0.0,0,-6.9799595
1077,XLOC_001224,0.0,0,-6.9799595
1078,XLOC_001225,0.0,0,-6.9799595
1079,XLOC_001226,0.0628139,1,-6.9799595
1080,XLOC_001227,0.0,0,-6.9799595
1081,XLOC_001228,0.0,0,-6.9799595
1082,XLOC_001229,0.0,0,-6.9799595
1083,XLOC_001230,0.0,0,-6.9799595
1084,XLOC_001231,0.0,0,-6.9799595
1085,XLOC_001232,0.0,0,-6.9799595
1086,XLOC_001233,0.0,0,-6.9799595
1087,XLOC_001235,0.0,0,-6.9799595
1088,XLOC_001237,0.0,0,-6.9799595
1089,XLOC_001238,0.0,0,-6.9799595
1090,XLOC_001239,0.0,0,-6.9799595
1091,XLOC_001240,0.0,0,-6.9799595
1092,XLOC_001241,0.0,0,-6.9799595
1093,XLOC_001242,0.0,0,-6.9799595
1094,XLOC_001243,0.0,0,-6.9799595
1095,XLOC_001244,0.0,0,-6.9799595
1096,XLOC_001245,0.0,0,-6.9799595
1097,XLOC_001246,0.0,0,-6.9799595
1098,XLOC_001247,0.0,0,-6.9799595
1099,XLOC_001248,0.0,0,-5.0697455
1100,XLOC_001249,9.55987,2,-6.244209
1101,XLOC_001250,2.7782,2,-6.061925
1102,XLOC_001253,0.0,0,-6.9799595
1103,XLOC_001255,4.43312,2,-6.9799595
1104,XLOC_001258,0.013505,0,-6.9799595
1105,XLOC_001259,29.8461,3,-6.9799595
1106,XLOC_001260,0.210701,1,-6.9799595
1107,XLOC_001261,14.45,3,-4.4260173
1108,XLOC_001264,0.0,0,-6.9799595
1109,XLOC_001265,2.50742,2,-5.911758
1110,XLOC_001267,0.0,0,-6.9799595
1111,XLOC_001268,0.0,0,-6.9799595
1112,XLOC_001269,73.8904,3,-6.0986447
1113,XLOC_001270,0.273117,1,-6.0986447
1114,XLOC_001271,0.646272,1,-6.9799595
1115,XLOC_001272,14.1121,3,-4.130988
1116,XLOC_001273,14.2673,3,-6.198446
1117,XLOC_001274,21.5002,3,-6.198446
1118,XLOC_001275,22.4422,3,-6.5089984
1119,XLOC_001276,15.4582,3,-6.9799595
1120,XLOC_001277,84.3928,3,-5.6677756
1121,XLOC_001278,43.7384,3,-4.7986913
1122,XLOC_001279,63.5503,3,-4.7986913
1123,XLOC_001280,14.1537,3,-6.9144325
1124,XLOC_001281,5.01113,2,-6.2660174
1125,XLOC_001282,0.150548,1,-5.3633776
1126,XLOC_001283,0.749724,1,-4.3491654
1127,XLOC_001284,0.750729,1,-4.3491654
1128,XLOC_001285,0.269418,1,-6.9799595
1129,XLOC_001286,48.5175,3,-4.6861978
1130,XLOC_001287,2.80727,2,-6.3594594
1131,XLOC_001289,11.3827,2,-6.7848506
1132,XLOC_001290,7.05821,2,-6.7848506
1133,XLOC_001291,31.8821,3,-6.9799595
1134,XLOC_001292,93.0804,3,-4.919533
1135,XLOC_001293,8.09437,2,-5.1206613
1136,XLOC_001294,0.0649995,1,-6.9799595
1137,XLOC_001295,0.0973819,1,-6.9799595
1138,XLOC_001296,0.788297,1,-6.9799595
1139,XLOC_001297,0.334616,1,-6.9799595
1140,XLOC_001299,30.3527,3,-6.7875786
1141,XLOC_001300,0.151923,1,-6.9799595
1142,XLOC_001301,2.18261,2,-2.7701862
1143,XLOC_001302,16.5676,3,5.309357
1144,XLOC_001303,0.469084,1,-6.9799595
1145,XLOC_001304,6.6427,2,-6.7220516
1146,XLOC_001305,0.06429,1,-6.9799595
1147,XLOC_001306,2.10108,2,-6.499726
1148,XLOC_001307,3.71846,2,-4.72098
1149,XLOC_001308,1.52594,2,-6.645562
1150,XLOC_001309,1.95762,2,-6.5512676
1151,XLOC_001310,2.50935,2,-6.9799595
1152,XLOC_001311,0.0,0,-6.9799595
1153,XLOC_001313,12.1938,2,-5.321315
1154,XLOC_001314,5.0881,2,-5.321315
1155,XLOC_001315,21.0467,3,5.369223
1156,XLOC_001316,5.56516,2,-5.5357976
1157,XLOC_001317,11.72,2,-4.037268
1158,XLOC_001318,3.23515,2,-6.3332505
1159,XLOC_001319,0.0336482,1,-6.9144325
1160,XLOC_001320,238.769,3,-6.9799595
1161,XLOC_001321,26.2988,3,-6.9799595
1162,XLOC_001322,0.30508,1,-6.9799595
1163,XLOC_001323,29.1463,3,-6.7875786
1164,XLOC_001324,0.151706,1,-6.9799595
1165,XLOC_001325,0.0,0,-6.9799595
1166,XLOC_001326,1.72988,2,-6.9799595
1167,XLOC_001327,5.59077,2,-4.569974
1168,XLOC_001328,18.726,3,-6.7875786
1169,XLOC_001329,20.9168,3,-4.159496
1170,XLOC_001330,0.0,0,-6.9799595
1171,XLOC_001331,0.0574517,1,-6.9799595
1172,XLOC_001332,61.4332,3,-4.3998837
1173,XLOC_001334,8.5098,2,-5.49036
1174,XLOC_001335,679.721,3,-5.612633
1175,XLOC_001336,0.0,0,-6.9799595
1176,XLOC_001337,0.104511,1,-6.9799595
1177,XLOC_001338,7.09968,2,-5.1045065
