gene_id,E000,E003,E004,E005,E006,E007,E011,E012,E013,E016,E024,E027,E028,E037,E038,E047,E050,E053,E054,E055,E056,E057,E058,E059,E061,E062,E065,E066,E070,E071,E079,E082,E084,E085,E087,E094,E095,E096,E097,E098,E100,E104,E105,E106,E109,E112,E113,E114,E116,E117,E118,E119,E120,E122,E123,E127,E128
ENSG00000165338,2.347,1.274,4.736,1.399,2.413,7.239,7.784,6.362,4.13,6.131,3.832,5.847,1.324,0.345,0.432,0.353,1.18,7.046,7.386,1.359,0.88,0.353,1.125,0.267,0.721,0.209,3.142,0.696,4.686,1.749,3.142,3.941,3.718,2.754,3.96,1.324,0.98,3.48,3.664,2.0,0.935,1.924,1.381,0.862,1.229,3.295,1.859,3.944,0.719,10.477,1.141,0.774,1.521,1.82,1.056,0.629,2.061
ENSG00000165349,13.117,211.466,66.091,0.454,0.702,21.085,22.711,31.466,11.176,50.647,197.765,0.51,0.0,0.0,0.0,1.1,0.108,0.419,0.753,0.031,0.0,0.009,0.008,0.313,0.094,0.027,0.0,0.0,8.498,0.517,0.821,2.027,0.783,0.739,0.018,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.057,0.069,5.94,0.014,0.048,0.0,0.002,0.0,0.0,0.024,0.019,0.011,0.0,0.034
ENSG00000165355,7.626,8.122,9.703,8.694,9.753,15.036,7.549,10.078,8.101,7.011,4.774,12.397,6.606,51.498,47.926,49.684,25.831,3.809,5.209,3.743,5.09,2.805,4.479,5.604,7.627,35.021,4.583,6.498,2.752,13.555,4.187,4.07,6.023,6.182,12.355,10.111,4.38,6.22,6.26,4.003,8.466,4.46,3.637,5.3,5.283,13.528,8.749,8.476,60.099,24.731,17.229,6.352,5.89,3.616,4.654,8.616,10.135
ENSG00000165359,3.664,2.387,2.7,2.03,3.011,3.23,6.349,4.657,3.028,3.177,4.232,12.148,6.239,16.989,26.39,20.347,20.927,2.443,3.773,1.065,0.831,1.622,4.755,0.384,2.223,13.178,1.071,0.538,4.352,2.252,4.976,5.504,5.278,4.798,5.947,1.007,0.957,4.686,5.302,2.698,0.293,3.819,1.732,4.924,1.139,18.63,9.655,0.199,59.865,0.0,0.005,3.584,1.055,3.627,20.463,5.513,2.095
ENSG00000165370,0.0,0.017,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.046,0.0,0.058,0.0,0.031,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.076,0.0,0.053,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165376,0.094,0.002,0.007,0.013,0.0,0.307,0.03,0.252,0.1,0.0,0.01,0.023,0.381,1.373,1.12,0.606,0.0,0.004,0.026,0.003,0.003,0.004,0.003,0.0,0.0,0.385,0.067,36.34,0.124,0.144,0.014,0.05,109.983,89.038,2.849,3.332,0.013,0.021,0.006,2.578,0.029,0.037,0.02,2.644,31.802,0.031,0.0,25.311,0.004,0.0,1.071,0.004,0.002,0.006,0.0,0.003,0.009
ENSG00000165379,0.179,3.22,6.261,3.494,1.504,0.79,0.715,0.681,4.027,3.325,0.444,0.135,0.003,0.0,0.0,0.0,0.0,2.472,9.025,0.869,0.66,0.003,0.023,0.008,0.497,0.0,0.0,0.0,2.533,8.133,3.049,9.036,0.939,0.154,1.023,0.231,0.073,0.34,0.53,0.239,0.088,0.172,0.213,0.294,0.492,0.093,0.082,0.0,0.678,0.0,0.0,0.0,0.004,0.0,0.062,0.0,0.2
ENSG00000165383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.017,0.0,0.0,0.01,0.0,0.078,0.064,0.052,0.122,0.0,0.121,0.0,0.0,0.0,0.0,0.035,0.0,0.394,0.0,0.0,0.008,0.373,0.233,0.0,0.209,0.2,0.018,0.217,0.0,2.656,0.17,0.0,0.004,0.0,0.0,0.118,0.03,0.067,0.054,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.034
ENSG00000165388,1.017,3.149,2.454,24.18,0.111,0.009,0.662,0.03,0.503,2.818,3.442,0.047,0.255,0.005,0.0,0.0,0.21,0.154,0.291,0.063,0.192,2.265,0.999,0.194,0.011,0.0,4.17,0.054,4.691,14.635,0.645,1.56,1.195,1.477,0.025,0.814,0.034,0.492,0.309,0.035,0.024,0.018,0.044,0.633,5.05,0.198,0.018,2.755,0.0,0.461,0.104,2.905,0.074,0.15,0.051,0.999,0.042
ENSG00000165389,45.142,15.669,24.349,16.125,22.05,25.949,23.811,20.531,20.894,22.762,14.151,28.797,21.887,3.031,3.326,2.772,14.182,9.583,10.564,7.968,11.616,14.082,21.061,23.27,43.16,6.255,39.32,36.523,4.82,19.458,40.523,3.638,17.804,24.393,19.669,38.61,20.36,114.205,22.425,18.812,22.626,20.834,29.817,51.262,41.682,35.806,19.746,79.381,39.494,115.652,85.787,31.513,17.966,25.801,26.726,38.305,28.653
ENSG00000165390,0.445,0.025,0.082,7.823,0.08,0.006,0.046,0.102,0.912,0.0,0.007,0.559,164.889,0.0,0.0,0.0,0.058,0.006,0.0,0.022,0.013,192.701,115.259,0.318,0.005,0.021,0.189,0.391,0.0,0.054,77.441,0.0,4.345,0.01,0.279,0.212,0.034,11.104,0.471,1.29,0.022,0.091,0.043,0.027,0.034,16.212,0.1,7.601,0.006,11.605,0.002,309.206,0.044,0.0,0.0,425.18,0.03
ENSG00000165392,10.266,12.225,12.433,4.631,3.43,11.491,11.251,15.947,9.282,14.502,12.159,8.94,10.472,9.811,10.667,11.297,13.721,4.978,7.125,5.633,2.726,1.375,7.776,1.097,2.448,6.228,4.495,1.538,5.663,2.607,3.643,2.884,8.093,8.569,5.32,3.97,1.94,3.704,5.286,4.14,1.711,1.913,1.936,3.053,3.484,5.342,3.921,15.13,16.203,15.86,5.651,3.734,4.697,3.657,33.195,5.001,5.935
ENSG00000165406,6.048,5.043,8.658,3.325,10.586,8.268,8.809,8.803,10.151,6.303,5.265,3.404,10.076,27.78,24.014,26.513,23.877,10.956,12.282,9.704,6.39,4.981,4.816,8.152,9.609,21.222,9.177,6.54,17.01,9.567,6.243,7.767,17.641,27.942,27.476,6.71,9.304,4.833,11.149,9.286,5.838,9.311,5.586,10.757,7.588,7.273,11.822,9.469,5.091,8.097,13.299,8.051,7.794,14.837,11.526,4.749,9.542
ENSG00000165409,0.434,0.009,0.003,0.008,0.001,0.008,0.033,0.089,0.011,0.008,0.014,0.001,0.011,0.404,0.137,0.166,0.024,0.01,0.004,0.0,0.002,0.0,0.0,0.0,0.008,0.221,0.092,0.038,1.27,0.021,0.007,0.058,0.044,0.027,0.127,0.0,0.013,0.013,0.01,0.065,0.028,0.037,0.012,0.082,0.017,2.895,0.089,0.0,0.0,0.002,0.0,0.0,0.021,0.001,0.001,0.003,0.0
ENSG00000165410,31.809,5.46,16.239,15.904,50.707,21.061,15.644,10.908,22.564,12.277,6.436,26.798,18.432,9.616,9.59,11.485,12.683,19.45,20.182,43.603,34.692,8.123,11.074,14.227,22.945,7.053,126.909,76.911,23.808,54.016,44.807,11.31,18.562,6.801,16.863,27.877,222.737,24.425,34.361,9.522,215.707,165.918,224.692,8.357,9.492,23.627,15.189,52.194,5.642,52.081,46.03,8.829,170.412,17.804,2.558,8.996,100.264
ENSG00000165416,26.473,42.516,64.441,32.081,40.18,36.63,27.446,27.052,40.595,44.482,36.578,47.397,16.454,12.753,12.264,10.837,27.721,9.385,10.039,22.158,14.675,14.736,21.482,7.723,13.368,11.29,43.092,26.802,26.231,42.45,21.834,9.246,21.023,21.151,21.381,38.146,37.189,28.29,16.569,19.206,48.623,39.198,42.01,25.021,26.711,34.501,22.928,25.553,58.116,24.224,14.004,19.462,28.45,12.428,25.146,20.112,32.505
ENSG00000165417,13.455,12.811,19.041,10.183,11.245,19.439,18.509,18.824,15.319,20.101,10.224,5.974,11.063,7.891,8.452,8.686,11.311,8.815,9.937,10.578,4.524,4.358,7.486,4.16,8.16,5.057,12.509,6.818,4.608,9.791,6.942,6.845,12.662,11.988,8.445,8.074,6.102,5.646,11.243,3.954,19.582,6.071,4.991,7.783,8.686,14.936,9.44,9.224,14.438,16.539,7.45,5.677,11.713,5.067,9.985,8.089,12.267
ENSG00000165424,11.717,3.456,4.962,2.475,43.003,10.655,9.144,9.327,31.507,6.371,2.989,3.415,1.477,0.829,0.391,0.537,1.118,45.074,76.784,29.398,38.209,1.117,0.611,22.052,40.558,3.166,61.01,21.477,13.729,139.664,38.896,2.935,16.165,8.472,5.254,71.551,32.144,13.481,42.508,18.576,89.284,34.75,25.642,17.817,14.028,5.946,14.767,2.08,0.22,1.897,8.642,1.596,6.832,5.421,4.566,1.039,25.272
ENSG00000165434,2.746,18.125,12.009,5.613,1.912,6.024,7.123,5.154,5.501,7.935,7.256,5.475,2.328,3.536,3.731,2.892,13.343,1.18,1.211,0.655,0.573,0.86,1.016,0.574,1.294,1.684,4.342,0.816,9.461,34.8,2.154,21.986,4.512,1.028,1.355,3.835,1.55,1.439,1.249,1.528,8.116,0.896,0.975,4.071,3.316,5.523,0.986,16.174,0.106,2.252,0.603,1.7,6.143,6.777,0.392,2.606,1.07
ENSG00000165443,5.945,0.151,0.26,5.512,0.005,5.293,7.082,1.074,1.23,0.991,0.1,0.86,0.021,0.0,0.0,0.0,0.017,44.951,54.681,0.006,0.003,0.008,0.027,0.025,0.022,0.0,2.997,1.409,40.444,44.31,0.191,19.007,10.002,9.186,10.55,0.221,0.031,0.026,0.41,3.416,0.195,0.242,0.031,0.451,9.529,1.336,0.04,0.354,0.198,0.0,40.117,0.036,0.07,0.0,0.0,0.024,0.008
ENSG00000165449,1.917,5.416,4.261,5.834,0.08,21.979,7.023,15.866,2.252,8.86,11.503,0.581,1.139,0.0,0.0,0.011,1.549,2.127,2.368,0.261,0.015,4.804,6.006,0.0,0.0,0.01,0.337,3.305,4.286,5.935,4.022,3.036,1.591,1.424,11.182,0.184,0.176,1.82,24.612,2.732,0.401,0.538,0.323,4.87,0.195,5.182,16.659,0.333,0.632,0.004,0.043,0.02,4.505,0.363,5.895,2.639,0.224
ENSG00000165457,0.046,0.0,0.007,0.003,0.0,0.005,0.0,0.013,0.021,0.022,0.007,0.013,0.0,0.037,0.03,0.177,0.126,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,4.619,17.956,58.587,15.152,10.239,8.219,3.393,6.632,4.86,2.1,14.056,3.544,2.472,10.942,2.317,1.682,7.859,6.949,8.529,16.014,21.383,13.79,0.0,0.027,0.04,0.13,0.005,0.005,0.0,0.007,0.023,0.004
ENSG00000165458,46.906,13.214,23.296,37.875,33.082,27.391,48.646,33.544,38.025,37.562,24.504,23.064,17.321,27.201,24.988,27.236,25.01,92.381,85.912,33.709,33.979,24.903,18.53,61.716,47.56,49.56,17.299,7.868,34.888,16.66,42.78,5.756,22.51,19.134,20.943,42.554,39.25,57.392,38.973,82.806,36.638,46.063,38.851,37.059,28.025,30.326,55.273,24.379,18.442,39.007,33.137,26.584,56.277,55.603,39.27,20.732,22.291
ENSG00000165462,0.743,0.055,0.083,5.843,0.002,0.085,0.971,0.987,0.385,1.615,0.271,0.292,0.091,0.103,0.115,0.06,0.015,0.079,0.084,0.006,0.006,0.0,0.0,0.007,0.0,0.098,0.0,0.0,0.035,0.0,0.227,0.0,3.551,0.412,0.058,0.0,0.0,0.062,0.009,0.092,0.006,0.088,0.0,0.839,1.941,0.05,0.018,0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.0,0.0,0.0
ENSG00000165471,0.857,0.003,0.001,0.049,0.004,0.003,0.0,0.002,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.003,0.0,0.064,53.502,0.0,0.592,0.012,0.0,0.057,0.011,0.0,0.0,0.0,0.0,0.012,0.007,0.0,0.01,0.006,0.006,0.008,0.101,0.0,0.0,0.0,0.0,15.769,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165474,0.727,0.291,0.073,2.078,0.013,0.045,0.131,0.073,0.11,0.121,0.053,0.551,51.301,0.036,0.0,0.0,0.078,0.018,0.068,0.01,0.045,144.538,149.01,0.329,0.698,0.056,1.205,38.044,0.705,0.918,567.95,0.02,2.504,2.202,0.325,3.351,0.456,0.828,0.16,0.959,0.216,0.186,0.666,20.51,14.966,36.252,0.68,0.525,0.706,0.011,0.114,136.528,0.213,0.0,0.004,390.774,0.127
ENSG00000165475,13.727,1.72,0.201,3.526,3.152,3.145,2.326,1.153,2.735,0.801,0.901,0.449,13.006,11.231,10.825,9.976,22.206,24.777,20.718,20.098,22.746,9.161,9.116,236.411,259.318,12.391,74.065,277.409,32.047,59.762,14.782,5.641,84.511,112.943,22.091,51.63,11.01,12.665,19.101,15.09,4.673,22.697,12.296,46.734,101.966,13.044,20.32,11.202,24.994,3.759,93.193,21.019,14.899,28.626,6.15,20.982,13.69
ENSG00000165476,14.189,17.582,13.495,19.52,36.125,24.18,22.552,17.354,24.53,13.856,15.451,9.344,45.757,7.787,3.09,3.643,4.721,32.989,20.969,13.676,14.602,18.621,32.939,6.991,22.042,5.612,42.596,16.741,4.277,14.451,14.106,1.964,33.904,32.182,15.714,12.892,15.284,15.41,11.442,4.776,6.396,9.527,13.974,9.143,10.89,12.802,7.389,26.02,12.925,16.735,6.998,33.601,30.8,12.181,7.62,45.731,46.653
ENSG00000165478,5.619,0.006,0.008,0.014,0.002,0.021,0.032,0.027,0.049,0.0,0.002,0.089,0.033,0.0,0.011,0.012,0.001,47.076,37.31,0.006,0.014,0.0,0.006,0.0,0.003,0.012,0.04,10.851,28.953,117.182,0.165,2.494,0.012,0.007,0.035,0.033,0.261,0.027,0.0,0.33,0.053,0.467,0.55,0.387,0.689,0.138,0.261,0.0,0.006,0.0,66.578,0.098,0.018,0.019,0.0,0.003,0.066
ENSG00000165480,16.896,42.561,60.674,13.11,2.067,23.028,17.585,15.962,10.329,34.946,26.571,0.062,1.362,0.358,0.127,0.107,2.403,7.396,6.713,16.517,17.671,16.607,22.135,6.062,5.977,0.112,0.075,0.132,10.857,0.294,2.845,1.152,2.836,3.4,0.1,3.77,0.056,1.422,0.11,0.173,0.207,0.056,0.083,4.988,8.008,1.526,1.658,11.693,21.356,28.089,4.1,11.308,8.19,7.986,25.513,5.945,9.348
ENSG00000165487,13.676,12.328,17.808,12.906,12.944,22.538,18.909,19.591,15.497,19.369,11.616,10.319,9.117,18.863,21.016,20.953,22.775,7.649,9.93,6.957,5.767,5.1,11.566,4.031,9.039,15.877,21.959,13.479,12.531,17.203,13.14,8.428,18.13,17.052,18.367,23.012,28.521,26.408,14.161,15.508,21.779,36.777,28.011,22.482,21.395,38.679,24.105,13.492,22.611,11.886,11.117,7.676,16.582,7.883,12.311,12.807,13.917
ENSG00000165490,8.726,9.924,12.833,4.262,0.563,6.841,7.046,7.265,5.017,13.139,11.031,0.873,0.72,0.213,0.378,0.345,1.04,4.38,3.579,2.787,3.131,3.876,10.623,1.436,2.083,0.372,0.58,0.332,1.682,0.184,0.625,0.52,1.026,0.847,0.116,1.342,0.22,0.505,0.266,0.108,2.364,0.144,0.267,1.417,1.344,1.544,2.389,9.834,9.164,19.075,1.627,6.52,2.813,1.816,12.18,3.135,3.142
ENSG00000165494,10.717,10.023,13.434,10.306,6.266,11.477,11.703,15.086,9.637,11.339,8.805,28.549,11.795,25.132,31.943,28.039,21.905,7.775,9.088,6.519,2.572,1.949,5.655,1.488,3.257,20.906,7.25,5.47,7.244,11.853,12.629,7.373,17.481,16.643,9.734,6.227,5.275,12.265,12.887,12.46,8.22,6.315,6.589,9.866,8.044,21.541,15.262,10.785,27.331,20.384,10.433,4.765,6.641,7.429,23.412,7.498,5.598
ENSG00000165495,2.177,0.117,0.216,0.553,1.38,8.99,12.31,15.703,3.798,3.318,1.935,1.065,0.049,0.007,0.0,0.0,0.0,2.428,4.523,0.014,0.002,0.135,0.177,32.26,36.921,0.0,1.184,0.253,6.136,5.503,1.191,9.96,1.302,0.947,2.31,3.315,1.998,2.182,7.133,3.462,1.751,4.685,1.931,0.592,0.645,1.365,1.163,0.001,0.002,0.0,0.0,0.061,6.76,0.527,0.002,0.019,0.784
ENSG00000165501,12.418,17.306,22.323,7.38,7.554,14.851,9.701,9.583,8.748,19.52,12.257,3.504,5.867,3.533,1.731,2.202,8.815,5.339,5.712,6.752,9.503,11.544,11.364,8.74,9.323,3.802,13.245,3.296,3.25,2.128,4.661,0.724,5.963,5.72,3.681,10.362,8.087,5.257,4.672,3.808,7.193,4.788,6.959,10.403,12.236,12.831,9.205,15.351,21.731,34.393,3.227,9.821,10.002,7.263,15.338,8.092,18.151
ENSG00000165506,8.185,13.093,17.691,5.177,4.899,16.995,15.062,14.846,11.596,23.759,17.199,17.808,6.133,2.942,1.628,2.127,11.29,5.813,6.825,5.393,3.66,6.015,8.963,3.755,5.373,1.755,7.255,8.12,7.352,2.876,4.113,5.531,8.291,7.719,18.925,8.954,5.248,5.621,6.44,5.151,9.18,6.476,5.712,6.175,8.555,9.657,8.151,10.188,10.372,14.408,6.564,6.36,5.372,3.193,8.872,7.263,4.984
ENSG00000165507,13.233,0.048,0.059,66.117,6.016,0.152,0.762,0.163,5.503,0.563,0.385,18.709,69.406,0.14,0.11,0.102,7.583,0.345,0.671,0.506,0.569,0.558,0.035,1.322,0.072,5.062,51.91,38.378,7.49,49.404,16.59,6.728,7.61,3.471,344.559,43.898,15.95,40.35,462.937,285.246,34.311,22.627,23.326,31.133,27.401,35.908,12.586,0.491,2.113,0.068,223.578,98.105,4.487,625.369,0.532,0.636,12.788
ENSG00000165509,0.423,0.005,0.007,0.0,0.0,0.008,0.018,0.025,0.016,0.005,0.009,0.0,0.015,0.0,0.0,0.0,0.016,0.016,0.008,0.007,0.002,0.0,0.0,0.0,0.003,0.0,0.349,0.0,0.565,1.339,0.014,0.142,0.059,0.003,0.037,0.0,0.006,0.01,0.037,0.0,0.005,0.012,0.005,0.0,0.002,0.026,0.192,0.003,0.014,0.01,0.0,0.0,0.011,0.047,0.006,0.007,0.008
ENSG00000165511,1.728,1.281,1.736,2.552,0.34,1.093,1.09,1.283,1.71,1.01,0.67,0.476,1.039,0.057,0.115,0.335,4.958,1.185,1.451,0.856,0.255,0.176,0.209,0.066,0.137,1.494,3.783,2.082,2.353,1.735,0.744,1.938,1.264,1.112,1.918,1.919,0.526,0.905,1.232,1.134,0.361,0.716,0.636,0.895,1.343,2.628,1.989,0.053,0.63,0.0,0.006,0.537,1.123,2.431,0.504,0.159,1.181
ENSG00000165512,18.795,38.019,66.489,27.427,12.472,67.769,36.659,44.32,31.76,42.208,25.943,22.465,2.661,12.47,24.262,31.887,68.668,16.98,20.046,9.82,2.971,8.567,12.209,4.0,7.479,13.177,29.132,22.86,32.684,19.372,9.99,15.337,24.742,21.327,20.299,32.032,15.079,23.585,32.203,21.65,7.83,16.511,20.551,12.586,15.47,56.412,39.87,9.915,37.254,0.0,1.291,2.769,13.109,18.568,43.465,6.412,10.252
ENSG00000165516,17.822,9.438,13.949,8.972,10.381,16.687,18.432,18.32,27.388,18.877,13.552,14.925,9.971,41.239,58.041,50.88,31.138,13.6,16.867,15.058,9.372,7.689,11.713,8.779,15.466,26.937,25.151,54.499,38.24,20.419,21.215,22.311,33.519,36.835,36.34,32.22,19.245,18.672,44.87,25.185,26.43,37.541,22.327,16.211,18.65,33.376,22.366,28.905,12.491,55.148,81.686,9.894,20.015,11.988,20.566,12.013,16.588
ENSG00000165521,0.427,0.177,0.229,0.025,0.002,0.191,0.237,0.276,0.037,0.219,0.551,0.617,3.494,2.906,4.679,4.538,3.284,0.529,0.463,0.054,0.005,0.038,0.115,0.027,0.004,1.934,0.302,0.034,0.931,1.13,0.461,1.442,6.013,3.834,4.163,0.326,0.099,0.633,13.968,0.848,0.067,0.153,0.058,0.506,0.688,0.609,0.454,0.296,0.346,1.219,0.002,0.414,0.014,0.005,0.113,0.849,0.175
ENSG00000165525,11.442,10.962,11.93,15.289,12.883,12.809,10.18,11.644,10.662,9.126,8.728,10.419,10.678,24.433,26.812,26.369,14.911,8.506,10.435,6.043,3.539,2.675,9.657,1.053,2.068,18.712,8.453,9.53,9.416,70.256,12.225,7.882,11.937,10.734,11.088,8.628,8.905,10.633,7.739,9.981,13.193,8.77,9.914,6.976,6.828,17.735,11.714,12.47,17.505,15.98,5.618,5.077,8.065,2.836,14.034,8.419,9.145
ENSG00000165526,12.181,12.288,15.035,7.266,5.442,12.058,11.512,13.131,8.726,13.047,12.114,7.706,7.985,9.826,12.207,11.184,18.569,6.354,7.596,11.765,8.332,8.92,10.328,10.851,9.722,6.967,11.513,7.506,12.246,5.55,8.047,11.548,12.454,13.75,6.86,14.92,11.864,8.273,13.859,12.238,59.991,7.024,9.829,11.12,13.985,11.24,10.317,7.29,19.283,11.752,21.43,10.972,10.582,14.784,19.393,10.837,7.355
ENSG00000165527,62.904,45.305,73.959,222.173,63.892,36.717,35.957,38.263,51.515,52.156,34.532,77.838,107.996,127.801,85.671,94.119,74.892,34.33,29.766,127.425,152.561,128.183,115.55,71.725,73.297,153.982,83.525,44.647,23.101,16.775,127.704,26.054,62.751,67.196,32.042,76.988,36.707,59.052,34.709,27.511,49.697,27.083,34.809,120.417,79.505,91.479,107.137,44.293,59.041,54.744,29.138,131.956,72.458,48.829,23.631,86.939,79.35
ENSG00000165533,8.32,3.803,4.915,3.05,11.849,9.418,9.454,7.282,7.961,6.174,5.425,5.071,8.456,1.257,1.377,1.746,10.422,11.196,12.404,8.728,6.307,10.33,12.671,4.747,15.059,1.296,8.467,6.999,3.615,7.17,6.515,1.495,10.108,9.437,49.623,7.264,3.014,7.088,44.719,9.36,1.993,4.873,2.946,4.43,4.917,6.724,5.371,24.17,0.988,16.905,8.134,15.726,9.674,6.379,11.736,21.787,20.229
ENSG00000165548,1.352,4.54,1.723,0.595,0.267,1.639,2.174,1.851,1.3,1.919,3.014,0.698,4.089,0.684,0.479,0.676,0.74,0.535,0.876,0.199,0.081,0.704,0.978,0.186,0.517,1.531,0.795,1.134,2.884,6.004,7.601,13.356,4.279,4.896,29.125,1.181,2.372,1.365,0.747,7.553,6.024,4.073,2.002,5.057,1.962,2.118,3.448,0.916,2.042,0.765,0.51,1.863,0.293,0.278,0.666,1.065,0.333
ENSG00000165553,0.034,0.277,0.123,0.004,0.0,0.009,0.065,0.062,0.0,0.163,0.152,0.005,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.003,0.0,0.0,0.0,0.436,5.19,0.022,1.454,1.964,0.057,0.119,0.0,0.009,0.0,0.04,0.098,0.015,0.012,0.0,1.488,0.768,0.402,0.0,0.002,0.131,0.0,0.046,0.159,0.004,0.0,0.0,0.001,0.0
ENSG00000165555,0.464,0.064,0.057,0.187,0.042,0.158,0.119,0.223,0.211,0.046,0.305,0.205,0.538,0.473,0.517,0.573,0.953,0.224,0.346,0.264,0.069,0.105,0.186,0.022,0.056,0.362,0.0,0.138,0.268,0.46,0.217,0.413,0.559,0.511,0.381,0.042,0.057,0.373,0.323,0.569,0.107,0.095,0.05,0.266,0.174,1.315,0.341,0.3,0.703,0.135,0.663,0.116,0.082,0.142,0.729,0.318,0.077
ENSG00000165556,0.043,0.041,0.704,1.173,0.75,0.016,0.187,0.205,5.502,3.942,0.002,0.002,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,11.757,0.024,0.0,0.0,0.018,0.0,42.803,61.967,1.851,0.184,0.009,0.008,0.024,4.021,0.006,0.0,0.0,88.019,46.662,0.177,0.021,0.121,0.0,0.0,0.009,0.008,0.0,0.0,0.0,0.001,0.0
ENSG00000165566,0.063,0.128,0.065,0.628,0.0,0.268,5.492,0.238,0.386,0.511,0.102,0.005,0.002,0.0,0.008,0.024,0.003,22.338,10.532,0.0,0.0,0.001,0.0,0.007,0.014,0.0,0.043,0.114,15.422,46.563,0.007,23.637,0.233,0.015,0.148,0.0,0.0,0.031,0.002,0.005,0.062,0.004,0.003,0.049,0.112,0.05,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0
ENSG00000165568,1.593,0.594,0.41,0.187,0.287,0.628,1.129,1.547,0.708,1.192,0.972,0.49,1.099,1.535,4.641,0.638,2.192,0.113,0.142,1.535,1.324,0.646,1.228,2.066,2.02,0.91,1.447,0.378,0.486,0.852,1.121,1.698,0.587,0.582,0.331,1.42,0.785,1.703,0.667,1.49,0.521,1.72,1.202,0.866,1.567,0.955,1.119,7.411,0.0,0.004,0.014,0.006,0.738,2.484,3.669,0.76,0.988
ENSG00000165572,6.062,4.533,5.234,2.659,3.262,7.443,8.084,9.614,5.659,8.255,4.485,2.575,2.216,1.886,1.644,1.256,2.825,12.12,12.656,5.121,3.198,2.789,3.891,5.145,6.562,1.067,3.411,4.269,13.305,17.552,3.308,28.287,7.052,6.287,7.892,3.562,3.367,3.259,4.503,3.752,6.243,7.407,3.111,3.533,3.807,7.715,4.793,4.229,3.483,16.253,4.755,7.616,5.454,2.881,2.984,4.511,5.291
ENSG00000165583,0.0,0.0,0.02,0.0,0.0,0.003,0.021,0.005,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.098,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.022,0.007,0.0
ENSG00000165584,0.059,0.036,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.002,0.0,0.04,0.01,0.0,0.02,0.005,0.0,0.0,0.0,0.0,1.548,0.0,0.0
ENSG00000165588,6.111,6.402,36.763,0.007,0.002,168.067,53.103,206.765,1.326,38.297,64.581,0.004,0.0,0.0,0.0,0.0,0.0,0.356,32.853,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,7.133,0.0,0.0,0.237,0.0,0.003,0.005,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.006,0.018,0.009,0.008,0.0,0.01
ENSG00000165591,2.799,4.262,2.937,1.23,0.027,1.057,0.533,1.543,0.212,2.241,2.547,11.729,0.756,12.74,8.854,2.26,0.887,0.213,0.405,0.034,0.016,0.375,0.74,0.257,0.005,3.487,0.057,17.003,0.684,1.434,2.608,0.671,4.573,5.746,9.539,3.961,0.138,3.634,0.35,7.844,0.059,0.217,0.193,2.666,2.767,14.397,0.909,0.419,3.851,13.986,1.785,0.24,0.025,0.064,0.196,0.953,0.02
ENSG00000165606,0.016,0.0,0.005,0.005,0.0,0.0,0.179,0.036,0.009,0.019,0.017,0.009,0.006,0.0,0.0,0.014,0.0,0.0,0.0,0.007,0.0,0.003,0.008,0.008,0.002,0.0,0.0,0.016,0.009,0.044,0.004,0.0,0.4,0.0,0.008,0.0,0.0,0.029,0.0,0.0,0.002,0.0,0.0,0.218,0.007,0.285,0.0,0.001,0.002,0.004,0.0,0.0,0.012,0.0,0.001,0.0,0.038
