gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value_1,value_2
XLOC_017702,30,6,12,28,0,2.37096,2.50638
XLOC_017703,57,11,39,52,0,5.27679,5.48374
XLOC_017704,43,0,28,39,0,46.797,45.5473
XLOC_017705,23,0,20,20,0,6.39448,5.37729
XLOC_017706,19,0,15,14,0,520.227,528.461
XLOC_017707,0,0,0,3,0,1.94349,1.50167
XLOC_017708,0,0,0,0,0,0.221133,0.433349
XLOC_017710,61,0,50,63,0,13.0665,13.5503
XLOC_017711,28,18,12,21,4,5.54165,5.20576
XLOC_017713,29,5,28,27,0,15.2913,16.0725
XLOC_017714,0,0,0,0,0,0.687824,0.763419
XLOC_017715,44,4,39,58,0,84.9032,83.0813
XLOC_017717,0,3,0,0,5,0.0,0.0
XLOC_017718,8,0,9,9,23,0.0233073,0.0204863
XLOC_017719,27,6,22,32,0,10.1436,9.89006
XLOC_017720,0,0,0,0,0,0.536556,0.777223
XLOC_017721,4,0,0,0,10,0.561068,0.494811
XLOC_017725,22,7,22,22,0,10.7792,10.3652
XLOC_017726,4,0,0,0,3,0.0031855,0.0
XLOC_017727,9,0,7,0,26,0.0,0.00708718
XLOC_017728,16,0,13,3,32,0.0496315,0.0571531
XLOC_017729,43,3,40,36,0,14.3502,14.5989
XLOC_017730,0,4,0,0,24,0.0,0.0
XLOC_017733,26,4,28,17,0,8.07476,7.39742
XLOC_017734,26,4,28,17,0,0.0,0.0
XLOC_017735,24,3,25,31,0,10.2187,10.0952
XLOC_017736,25,5,17,28,0,21.1136,21.9985
XLOC_017737,44,6,50,65,0,15.6978,15.1645
XLOC_017738,30,6,35,20,0,8.42815,7.75472
XLOC_017739,27,8,19,10,38,0.652652,0.824011
XLOC_017740,36,11,37,33,0,72.9989,72.9803
XLOC_017741,27,6,19,16,0,2.23965,2.17485
XLOC_017742,0,0,0,0,0,0.0,0.0
XLOC_017743,9,4,0,0,50,0.014327,0.00853082
XLOC_017744,18,4,15,12,0,7.54107,7.06335
XLOC_017745,11,11,12,0,74,0.0104296,0.0124831
XLOC_017746,11,11,12,0,74,96.882,104.206
XLOC_017747,11,8,22,10,0,4.27692,4.29602
XLOC_017748,4,3,0,0,3,0.0283075,0.0
XLOC_017750,28,0,20,8,0,1.72795,1.65445
XLOC_017751,38,5,43,54,0,20.2414,19.7893
XLOC_017752,9,0,13,7,3,0.49207,0.447987
XLOC_017753,17,10,14,0,21,0.116934,0.0766989
XLOC_017754,17,10,14,0,21,0.105102,0.10532
XLOC_017755,14,3,12,4,26,1.21707,1.64842
XLOC_017756,14,3,12,4,26,0.0,0.0
XLOC_017757,32,5,31,18,0,1.29654,1.51334
XLOC_017758,32,5,31,18,0,30.1427,31.6858
XLOC_017759,15,0,10,18,0,7.94747,7.5594
XLOC_017760,25,8,12,14,46,0.403338,0.506855
XLOC_017761,17,0,19,10,0,24.3204,24.4543
XLOC_017762,67,18,47,68,0,1.16065,1.14055
XLOC_017763,28,0,27,27,0,49.8568,51.7843
XLOC_017764,28,0,27,27,0,5.79141,7.0754
XLOC_017765,35,5,37,39,0,2.56798,2.49442
XLOC_017766,22,5,29,25,0,48.8054,50.1905
XLOC_017767,0,0,0,0,20,0.0092252,0.0
XLOC_017768,26,3,15,5,11,0.15708,0.225543
XLOC_017769,0,0,0,0,10,0.0,0.0
XLOC_017772,33,6,37,35,0,57.9342,63.2394
XLOC_017773,15,0,20,20,0,0.692599,0.100583
XLOC_017774,15,0,20,20,0,0.387361,0.473665
XLOC_017775,15,0,20,20,0,0.0,0.0
XLOC_017776,15,0,20,20,0,19.1377,19.3117
XLOC_017777,3,0,0,4,3,0.851235,0.821165
XLOC_017778,18,5,21,16,0,7.03447,7.13198
XLOC_017779,23,3,26,30,0,24.6137,24.6968
XLOC_017780,23,3,26,30,0,0.0,0.0
XLOC_017781,27,3,29,50,0,47.4767,46.6124
XLOC_017782,27,0,20,45,0,28.8826,26.4877
XLOC_017783,23,17,15,4,48,0.0139038,0.0328834
XLOC_017784,21,0,27,22,0,5.80376,5.6033
XLOC_017785,0,0,0,0,3,0.0,0.0
XLOC_017786,30,0,25,26,0,0.406795,0.362042
XLOC_017787,48,0,18,57,0,13.1918,13.8717
XLOC_017788,38,14,37,35,0,0.29347,0.270969
XLOC_017789,5,3,0,0,37,0.0,0.0
XLOC_017790,0,0,0,0,4,0.0,0.0
XLOC_017791,71,20,33,65,0,49.8636,51.6498
XLOC_017792,23,5,12,5,4,3.87794,3.83898
XLOC_017793,0,3,0,0,46,0.0294347,0.0117168
XLOC_017794,48,13,36,53,0,30.0933,29.0319
XLOC_017795,34,4,32,33,0,9.20186,9.72907
XLOC_017796,60,0,26,67,0,3.5171,3.62263
XLOC_017797,60,0,26,67,0,23.6532,23.4893
XLOC_017798,26,0,29,27,0,98.1325,87.5447
XLOC_017799,23,4,27,16,0,7.76256,7.52622
XLOC_017800,23,4,27,16,0,6.2617,6.49997
XLOC_017801,76,20,69,76,5,150.081,148.965
XLOC_017802,66,13,60,70,5,17.2223,14.4482
XLOC_017803,39,5,39,31,0,170.167,171.7
XLOC_017804,29,8,20,23,0,7.36454,7.02365
XLOC_017805,25,0,27,12,4,15.348,15.0385
XLOC_017806,23,0,15,12,3,7.66119,7.68154
XLOC_017807,24,10,26,17,4,3.96255,3.22814
XLOC_017808,44,0,34,21,11,21.284,21.5306
XLOC_017809,21,3,21,11,0,11.5443,11.1085
XLOC_017810,18,4,20,14,0,62.5706,55.9495
XLOC_017811,33,8,40,34,0,10.8415,10.4902
XLOC_017812,19,3,0,4,61,8.14893,7.17128
XLOC_017813,19,7,18,24,0,17.5535,18.6354
XLOC_017814,19,8,18,24,0,0.19891,0.21282
XLOC_017815,20,6,18,14,3,1.36915,1.37158
XLOC_017816,20,6,18,14,3,1.05358,1.13051
XLOC_017817,6,0,0,9,20,0.26325,0.500863
XLOC_017818,51,13,42,45,36,0.590771,0.611152
XLOC_017819,18,0,16,0,33,0.26099,0.311823
XLOC_017820,14,0,18,12,7,6.72939,6.59611
XLOC_017821,13,3,5,0,59,0.0343245,0.0571022
XLOC_017822,42,4,24,20,0,18.0932,17.6447
XLOC_017823,47,14,45,35,4,325.882,323.346
XLOC_017824,2,0,0,0,47,0.0,0.0
XLOC_017825,0,0,0,0,0,0.0,0.0
XLOC_017826,0,0,0,0,20,0.0,0.0596683
XLOC_017827,0,0,0,0,20,0.0324955,0.0188053
XLOC_017828,17,4,23,20,4,2.74466,2.76823
XLOC_017829,29,4,24,19,0,70.8937,72.6352
XLOC_017830,18,5,14,11,18,0.110063,0.018567
XLOC_017831,34,5,40,22,0,5.45658,4.8321
XLOC_017832,34,5,40,22,0,1.45776,2.62715
XLOC_017833,33,5,40,23,0,75.181,74.4802
XLOC_017834,40,12,48,25,0,11.4074,11.0587
XLOC_017835,13,0,10,6,0,9.94256,10.3909
XLOC_017836,31,15,26,27,0,21.0521,21.1508
XLOC_017837,17,0,8,0,10,3.44443,3.05051
XLOC_017838,27,0,26,17,0,29.0917,27.9416
XLOC_017839,32,4,27,17,29,0.172165,0.143651
XLOC_017840,29,5,29,26,0,226.44,225.677
XLOC_017841,20,0,27,21,0,2.67477,2.58667
XLOC_017842,14,4,8,4,7,0.189837,0.0943562
XLOC_017843,22,0,22,19,0,4.68332,5.63196
XLOC_017844,25,7,28,40,0,40.0165,36.9968
XLOC_017845,25,7,28,40,0,0.0,0.0
XLOC_017847,9,10,9,2,68,0.0951988,0.0605866
XLOC_017848,5,4,0,0,15,0.0,0.0
XLOC_017849,24,0,20,15,9,16.3343,16.7279
XLOC_017850,19,0,21,19,0,1.41112,1.45492
XLOC_017851,19,0,21,19,0,0.0772571,0.0
XLOC_017852,21,0,13,4,84,1.1534,0.940535
XLOC_017853,45,4,27,64,0,0.0,0.0
XLOC_017854,45,4,27,64,0,1.48558,2.03323
XLOC_017855,36,4,31,28,0,0.0,0.0
XLOC_017856,53,9,36,55,0,0.0476741,0.168025
XLOC_017857,19,10,22,9,31,0.803511,0.826256
XLOC_017858,26,3,26,19,21,1.7788,0.843154
XLOC_017859,0,0,0,10,36,0.0,0.0385338
XLOC_017860,0,0,0,10,36,0.122288,0.0900499
XLOC_017861,31,9,26,34,0,14.6632,15.5728
XLOC_017862,31,9,26,34,0,38.2676,38.5736
XLOC_017863,16,4,31,16,0,0.15257,0.0695887
XLOC_017864,0,0,0,0,20,0.0,0.0
XLOC_017866,19,0,16,7,40,12.3831,11.8139
XLOC_017867,43,13,36,63,0,24.5864,25.2179
XLOC_017868,31,0,14,47,0,11.5564,10.0369
XLOC_017869,34,10,28,26,0,8.99935,8.06985
XLOC_017870,9,0,7,0,5,0.192025,0.22959
XLOC_017871,51,12,38,52,3,50.2525,51.0117
XLOC_017872,23,9,22,31,0,56.424,61.0984
XLOC_017874,12,9,8,4,73,0.0,0.0
XLOC_017875,12,9,8,3,75,0.0,0.0
XLOC_017876,12,9,8,3,75,0.0684878,0.0576999
XLOC_017877,12,9,8,3,75,0.0,0.0
XLOC_017878,41,13,36,27,8,6.61661,6.56997
XLOC_017879,23,7,23,21,7,40.973,38.9886
XLOC_017880,28,3,22,21,0,11.1336,10.7608
XLOC_017881,9,0,8,8,0,10.4622,11.5517
XLOC_017882,57,6,46,45,14,5.39024,5.84824
XLOC_017883,33,2,21,23,0,9.70645,10.8422
XLOC_017886,0,0,0,0,58,8.82656,7.82467
XLOC_017887,0,6,0,0,65,0.0,0.0
XLOC_017888,55,7,42,18,27,6.17851,5.22457
XLOC_017889,28,6,23,18,0,16.4003,14.7683
XLOC_017891,93,31,62,84,5,26.5145,24.7024
XLOC_017892,0,8,0,0,26,0.0630541,0.0740603
XLOC_017893,37,15,27,26,52,1.19533,1.31097
XLOC_017894,60,12,27,39,4,13.7581,13.1029
XLOC_017895,41,4,27,23,3,9.81956,9.56501
XLOC_017896,39,0,21,19,0,17.0655,16.668
XLOC_017897,50,5,28,32,5,4.46237,3.35219
XLOC_017898,45,8,27,30,0,12.8381,12.8434
XLOC_017899,37,6,16,8,72,0.0579628,0.0695955
XLOC_017900,33,10,23,19,0,1.25108,0.851226
XLOC_017901,16,17,17,7,19,4.70154,4.8329
XLOC_017902,25,14,18,4,37,5.87248,5.71204
XLOC_017903,0,3,0,0,28,0.0971885,0.0
XLOC_017904,10,4,13,10,0,2.84146,2.8296
XLOC_017905,10,4,13,10,0,0.31313,0.222069
XLOC_017907,0,4,0,0,3,0.0,0.0
XLOC_017908,0,0,0,0,0,0.0,0.0
XLOC_017909,0,0,0,0,7,0.0,0.0
XLOC_017910,0,0,8,0,0,0.0,0.0
XLOC_017911,0,0,0,0,10,0.0,0.0
XLOC_017912,7,3,12,0,47,0.0,0.0
XLOC_017913,0,0,0,0,8,0.126845,0.13307
XLOC_017914,0,0,0,0,0,0.0950008,0.0366501
XLOC_017915,25,3,23,25,0,79.756,79.4143
XLOC_017916,49,7,34,40,0,13.3267,12.8466
XLOC_017917,49,7,34,40,0,0.0,0.0
XLOC_017918,10,0,16,5,3,4.43543,3.98941
XLOC_017919,10,0,16,5,3,0.0,0.0
XLOC_017921,0,0,0,0,35,1.25103,1.25603
XLOC_017922,33,5,22,16,18,16.652,15.7638
XLOC_017923,33,5,22,16,18,0.681433,0.726862
XLOC_017924,15,3,22,7,29,1.76379,1.5869
XLOC_017925,1,5,8,0,54,0.0,0.0
XLOC_017926,74,13,28,46,0,103.714,98.8378
XLOC_017927,18,3,20,13,0,20.044,20.8794
XLOC_017928,18,3,20,13,0,34.1941,34.7518
XLOC_017929,3,0,0,1,27,0.0490445,0.203368
XLOC_017932,38,2,31,34,0,6.69756,6.69836
XLOC_017933,42,6,31,48,0,11.3836,12.2806
XLOC_017934,42,6,31,48,0,6.09032,5.90132
XLOC_017935,42,0,26,34,0,6.51978,5.93301
XLOC_017937,3,7,0,0,81,0.688051,0.702427
XLOC_017938,3,7,0,0,81,0.0,0.0
XLOC_017939,38,9,26,15,16,11.9414,10.232
XLOC_017941,3,0,6,0,16,0.0483931,0.0256122
XLOC_017942,33,22,27,25,3,6.41138,6.1594
XLOC_017943,22,7,29,26,0,5.06031,5.5006
XLOC_017944,22,8,27,19,0,10.2132,10.2162
XLOC_017945,51,3,19,54,0,11.5752,10.7187
XLOC_017946,51,3,19,54,0,0.03728,0.0435129
XLOC_017947,3,0,1,0,10,0.0,0.0
XLOC_017950,0,0,0,0,0,0.0057677,0.0
XLOC_017951,26,13,16,19,4,18.7444,17.0867
XLOC_017952,31,0,24,21,0,0.336721,0.31362
XLOC_017953,31,0,24,21,0,1.06149,1.03082
XLOC_017954,25,0,29,19,0,53.4941,53.6844
XLOC_017955,18,2,17,14,0,7.15964,7.1185
XLOC_017956,12,0,13,8,0,6.54572,6.56369
XLOC_017958,14,0,14,13,0,2.81891,2.49525
XLOC_017959,7,0,10,0,0,1.57899,1.35301
XLOC_017960,7,0,4,3,3,0.227111,0.18989
XLOC_017962,12,0,12,9,0,0.357686,0.179543
XLOC_017963,12,0,12,9,0,0.810132,0.682301
XLOC_017964,12,0,12,9,0,0.866662,0.688437
XLOC_017968,7,3,0,0,46,0.0,0.0
XLOC_017969,0,0,0,0,0,0.265272,0.0693935
XLOC_017970,0,0,0,0,0,3.73646,3.44652
XLOC_017971,15,5,17,12,5,1.67337,1.51719
XLOC_017972,14,5,17,12,7,0.0906917,0.33429
XLOC_017973,30,6,12,28,0,45.6497,46.4489
XLOC_017974,43,0,28,39,0,0.0699702,0.0798224
XLOC_017975,23,0,20,20,0,0.52367,0.550578
XLOC_017976,19,0,15,14,0,0.759013,0.691094
XLOC_017977,32,5,25,34,0,0.475028,0.346946
XLOC_017978,0,0,0,3,0,0.0,0.0431631
XLOC_017979,0,0,0,3,0,35.7742,28.3405
XLOC_017981,27,0,24,26,0,52.3091,50.2678
XLOC_017984,37,0,28,19,13,0.731623,0.941684
XLOC_017985,29,5,28,27,0,0.185754,0.245016
XLOC_017986,44,4,39,58,0,30.2913,28.4012
XLOC_017987,44,4,39,58,0,5.34165,5.06683
XLOC_017989,0,3,0,0,5,0.0464147,0.0
XLOC_017990,0,0,0,0,0,0.0,0.0
XLOC_017992,43,12,43,54,0,1.78635,1.96355
XLOC_017994,42,4,40,37,0,8.203,7.83998
XLOC_017995,43,3,40,36,0,8.83623,7.47479
XLOC_017996,0,0,0,0,11,10.8734,10.4236
XLOC_017997,0,0,0,0,11,0.0,0.0
XLOC_017998,0,0,0,0,36,0.0428877,0.0
XLOC_018000,13,10,15,0,74,0.0197939,0.0116036
XLOC_018001,26,4,28,17,0,27.8084,28.4642
XLOC_018002,26,4,28,17,0,0.0,0.0
XLOC_018003,26,4,28,17,0,3.65587,3.79047
XLOC_018004,24,3,25,31,0,14.41,14.432
XLOC_018005,72,12,65,83,3,192.728,190.895
XLOC_018006,44,6,50,65,0,5.24599,5.64857
XLOC_018007,11,0,0,0,0,0.0711728,0.0
XLOC_018008,36,11,37,33,0,13.9508,13.0249
XLOC_018009,20,8,14,4,37,0.121841,0.0
XLOC_018010,0,0,0,0,11,17.9208,16.8379
XLOC_018011,0,0,0,0,11,0.0,0.0
XLOC_018012,0,0,0,0,11,0.201977,0.0
XLOC_018013,0,0,0,0,0,0.00806127,0.0551793
XLOC_018014,18,0,17,18,0,100.21,101.96
XLOC_018015,11,11,12,0,74,14.4548,11.6263
XLOC_018016,16,0,15,9,3,13.4342,13.0052
XLOC_018017,51,0,44,52,0,2.59604,2.67483
XLOC_018018,14,6,6,0,54,0.0,0.0
XLOC_018019,26,0,20,9,1,0.995311,0.940747
XLOC_018020,2,4,0,0,0,3.16409,3.03738
XLOC_018021,28,0,20,8,0,14.393,13.6146
XLOC_018022,28,0,20,8,0,2.71777,2.16071
XLOC_018023,38,5,43,54,0,1.13553,0.959536
XLOC_018024,0,0,0,0,30,0.0,0.0
XLOC_018026,7,3,0,22,0,0.0878932,0.0689338
XLOC_018027,10,4,11,7,47,0.141534,0.119491
XLOC_018028,13,0,14,16,0,36.267,34.7326
XLOC_018029,17,10,14,0,21,1.17065,0.985405
XLOC_018030,32,5,31,18,0,11.2281,12.1015
XLOC_018031,19,4,12,9,24,3.02612,2.98845
XLOC_018032,2,6,0,0,60,0.215605,0.184288
XLOC_018034,17,0,19,10,0,1.55968,1.6093
XLOC_018035,67,18,47,68,0,16.7526,14.9235
XLOC_018036,28,0,27,27,0,5.53442,5.27022
XLOC_018037,28,0,27,27,0,18.2611,22.9356
XLOC_018038,35,5,37,40,0,4.90964,4.91433
XLOC_018039,22,5,29,25,0,0.0953341,0.110737
XLOC_018040,0,0,0,0,6,0.0,0.0
XLOC_018041,26,3,15,5,11,0.0149331,0.0163902
XLOC_018042,26,3,15,5,11,0.0,0.0264937
XLOC_018043,0,0,0,0,10,0.0,0.0458116
XLOC_018044,16,0,21,9,0,54.444,54.5995
XLOC_018045,0,0,0,0,0,0.0,0.0
XLOC_018046,15,0,20,20,0,2.7153,3.32969
XLOC_018047,28,5,35,24,4,7.56916,6.95141
XLOC_018050,23,3,26,30,0,1.04998,1.15069
XLOC_018052,0,0,0,0,11,0.083875,0.0990115
XLOC_018053,18,7,23,19,0,8.78718,8.5287
XLOC_018054,3,0,0,0,0,2.01795,1.52341
XLOC_018055,9,0,11,0,6,0.503129,0.340369
XLOC_018056,30,0,25,26,0,10.4682,10.5217
XLOC_018057,38,14,37,35,0,54.9264,53.0046
XLOC_018059,21,0,15,14,0,55.6201,55.5714
XLOC_018060,19,0,14,35,0,19.8622,20.2554
XLOC_018061,23,0,20,19,0,62.2029,62.1467
XLOC_018062,0,3,4,0,12,0.0,0.0
XLOC_018063,0,0,5,0,9,0.33863,0.22575
XLOC_018064,4,3,0,0,72,0.0,0.0945733
XLOC_018065,0,3,0,0,19,0.0,0.0
XLOC_018066,70,20,33,65,0,23.2319,22.288
XLOC_018067,23,5,12,5,4,4.74509,4.56794
XLOC_018068,10,4,8,8,25,0.0,0.0
XLOC_018069,32,4,23,38,6,2.1075,2.25145
XLOC_018070,9,0,0,0,42,0.210842,0.133103
XLOC_018071,2,3,0,3,51,0.316666,0.346277
XLOC_018072,6,0,6,0,59,0.0,0.0
XLOC_018073,40,0,15,17,29,10.1365,9.87903
XLOC_018074,48,13,36,53,0,18.6493,18.7736
XLOC_018075,60,0,26,67,0,0.0,0.0
XLOC_018076,33,1,35,27,0,13.5086,12.7185
XLOC_018077,33,1,35,27,0,0.0,0.0
XLOC_018078,29,8,20,23,0,0.931906,0.529288
XLOC_018079,25,0,28,12,4,0.0574672,0.0687676
XLOC_018080,23,0,15,12,3,0.363451,0.444892
XLOC_018081,0,3,0,0,0,0.186621,0.236857
XLOC_018082,44,4,26,50,0,6.15595,6.1289
XLOC_018083,24,10,26,17,4,1.45654,1.35907
XLOC_018084,41,4,34,13,0,13.7979,14.3452
XLOC_018086,41,15,34,32,0,18.6769,18.849
XLOC_018087,41,15,34,32,0,1.63321,2.32072
XLOC_018089,26,13,19,5,76,0.128857,0.0882717
XLOC_018090,44,0,34,21,11,93.5895,95.9113
XLOC_018091,10,0,13,5,4,0.169663,0.0481817
XLOC_018092,21,3,21,11,0,0.221825,0.307998
XLOC_018093,51,9,57,53,0,17.8964,17.0602
XLOC_018094,33,8,40,34,0,22.6511,23.0968
XLOC_018095,8,0,10,6,7,4.46909,5.10484
XLOC_018096,22,6,19,15,14,6.56907,6.14037
XLOC_018097,23,5,23,19,12,4.68189,4.73605
XLOC_018098,22,4,18,10,6,0.937009,0.97112
XLOC_018099,51,13,42,45,36,1.36534,1.2914
XLOC_018100,50,6,39,31,8,1114.9,1117.87
XLOC_018101,50,6,39,31,8,0.0,0.0
XLOC_018102,50,6,39,31,8,0.0,0.0
XLOC_018103,50,6,39,31,8,0.0,0.0
XLOC_018104,34,0,21,22,15,37.437,35.9928
XLOC_018105,0,0,0,0,5,0.0,0.0
XLOC_018106,29,4,24,19,0,4.99032,4.81634
XLOC_018107,19,0,19,13,0,12.5438,12.5674
XLOC_018108,34,5,40,22,0,114.343,112.856
XLOC_018109,34,5,40,22,0,0.770124,0.509977
XLOC_018110,13,0,10,6,0,2.08713,2.41451
XLOC_018111,29,0,43,51,0,34.4245,34.3667
XLOC_018112,47,22,48,46,0,11.8182,12.4093
XLOC_018113,27,0,26,17,0,44.2925,43.5769
XLOC_018114,27,0,26,17,0,10.4957,10.4758
XLOC_018115,32,4,27,17,29,18.9632,18.752
XLOC_018116,29,6,29,27,0,26.6253,26.4594
XLOC_018117,20,0,27,21,0,88.7445,85.7263
XLOC_018118,35,14,22,0,88,0.0,0.0351181
XLOC_018119,14,12,12,9,27,0.238702,0.0
XLOC_018120,24,0,17,19,1,21.3561,20.2279
XLOC_018121,5,4,0,0,15,7.63668,6.78251
XLOC_018122,19,0,21,19,0,60.8804,60.0359
XLOC_018123,19,0,21,19,0,1.48589,1.59185
XLOC_018126,21,0,13,4,84,8.146,7.8873
XLOC_018128,24,0,3,0,72,0.00556789,0.00662587
XLOC_018129,45,4,27,64,0,10.3489,9.97099
XLOC_018130,36,4,31,28,0,26.4642,25.2771
XLOC_018131,53,9,36,55,0,50.5521,47.8178
XLOC_018132,53,9,36,55,0,0.0631601,0.0743347
XLOC_018133,12,12,14,6,50,0.112594,0.174067
XLOC_018134,24,7,20,18,0,27.2235,25.1237
XLOC_018135,37,4,29,59,0,34.6966,34.8453
XLOC_018136,12,0,13,10,1,0.955229,1.09221
XLOC_018137,19,10,22,9,31,6.7393,7.83782
XLOC_018138,42,11,22,36,0,17.9337,17.2377
XLOC_018139,13,12,6,0,56,0.00807543,0.0766912
XLOC_018140,0,0,0,0,11,0.0,0.0
XLOC_018141,2,0,0,0,29,0.0,0.0279557
XLOC_018142,3,0,0,0,58,0.0,0.0
XLOC_018143,0,0,0,3,69,0.00532618,0.00620181
XLOC_018144,0,0,0,0,8,0.0514166,0.0427715
XLOC_018145,9,9,15,0,54,0.00992251,0.035344
XLOC_018146,43,13,36,63,0,2.95333,2.15529
XLOC_018147,34,5,23,22,0,8.12676,7.89108
XLOC_018148,34,5,23,22,0,0.0,0.0
XLOC_018149,34,10,28,26,0,0.392164,1.0615
XLOC_018150,9,0,7,0,5,0.0362418,0.050958
XLOC_018151,19,3,17,6,63,0.276207,0.196785
XLOC_018153,12,9,8,4,73,0.0,0.0
XLOC_018154,19,7,20,21,0,2.81978,2.40833
XLOC_018155,9,6,10,9,10,0.278055,0.308486
XLOC_018157,9,0,8,8,0,0.377169,0.360993
XLOC_018159,51,11,31,45,0,20.6133,20.3828
XLOC_018162,0,6,0,0,65,0.0,0.106069
XLOC_018163,0,6,0,0,65,0.0,0.0
XLOC_018164,0,6,0,0,65,0.0,0.0
XLOC_018165,48,18,31,29,6,6.86627,7.59742
XLOC_018167,28,6,23,19,0,8.0311,7.63697
XLOC_018168,21,17,0,0,97,0.0,0.0
XLOC_018169,0,4,0,0,50,0.0,0.0
XLOC_018170,5,8,0,0,55,0.0,0.0148082
XLOC_018171,60,12,27,39,4,0.0535501,0.0
XLOC_018172,41,4,27,23,3,17.0635,17.6482
XLOC_018173,35,50,26,3,68,0.349537,0.350805
XLOC_018174,100,16,44,84,0,28.3832,27.2913
XLOC_018175,28,9,32,38,2,1.02946,0.986895
XLOC_018176,39,0,21,19,0,17.827,16.4151
XLOC_018177,44,8,27,30,0,19.9108,19.3037
XLOC_018178,45,8,27,30,0,25.4638,24.3821
XLOC_018179,17,0,15,10,17,0.0,0.0
XLOC_018180,33,10,23,19,0,8.27624,8.24511
XLOC_018181,24,6,20,18,0,4.52907,4.90944
XLOC_018182,10,4,13,10,0,2.73968,2.24448
XLOC_018186,23,4,30,16,0,0.969841,0.674684
XLOC_018187,23,4,30,16,0,0.413808,0.428477
XLOC_018188,23,4,30,16,0,0.0641311,0.149463
XLOC_018189,23,4,30,16,0,0.158853,0.184519
XLOC_018194,38,17,27,24,0,0.331136,0.260689
XLOC_018197,17,3,15,11,14,0.0,0.0
XLOC_018198,22,7,28,26,0,0.223618,0.454941
XLOC_018229,51,0,44,52,0,0.244037,0.71032
XLOC_018230,51,0,44,52,0,0.281301,0.434932
XLOC_018231,51,0,44,52,0,0.225858,0.130056
XLOC_018232,51,0,44,52,0,0.107763,0.124583
XLOC_018233,51,0,44,52,0,0.249567,0.295979
XLOC_018241,28,5,35,24,4,0.368738,0.37722
XLOC_018248,60,0,26,67,0,0.21345,0.296653
XLOC_018249,60,0,26,67,0,0.200673,0.23291
XLOC_018250,23,4,27,16,0,0.127449,0.293726
XLOC_018252,66,13,60,70,5,0.0,0.0911303
XLOC_018253,66,13,60,70,5,0.0502341,0.0583072
XLOC_018255,8,0,10,6,7,0.188515,0.23472
XLOC_018256,29,4,24,19,0,4.77305,5.73583
XLOC_018259,21,0,13,4,84,0.0869539,0.0
XLOC_018260,13,12,6,0,56,0.0,0.0
XLOC_018263,0,0,0,0,0,0.0,0.0
XLOC_018271,12,9,8,3,75,0.0460222,0.0
XLOC_018273,33,2,21,23,0,0.0,0.334433
XLOC_018275,0,6,0,0,65,0.0,0.0
XLOC_018276,0,6,0,0,65,0.0,0.0
XLOC_018285,8,3,0,0,22,0.0,0.0
XLOC_018286,0,0,0,0,0,0.0,0.0
XLOC_018287,13,8,10,3,16,0.00929197,0.0
XLOC_018288,26,4,23,16,0,17.4949,19.3703
XLOC_018289,12,3,13,13,0,0.218525,0.245727
XLOC_018290,12,3,13,13,0,4.86259,5.58976
XLOC_018291,23,0,26,16,0,3.68317,3.52466
XLOC_018292,66,5,68,60,0,10.9119,11.2498
XLOC_018293,18,6,21,18,0,40.5104,43.0824
XLOC_018294,25,6,34,26,0,16.8672,17.2743
XLOC_018296,0,0,0,0,0,0.0,0.0
XLOC_018297,6,0,10,20,0,2.09408,2.7659
XLOC_018299,0,0,0,0,10,0.0,0.0
XLOC_018300,19,0,18,19,0,11.3292,12.108
XLOC_018301,19,0,18,19,0,13.9922,14.0307
XLOC_018302,22,5,13,11,0,13.2992,13.2746
XLOC_018303,9,0,11,0,21,0.0,0.0406507
XLOC_018304,31,10,27,17,4,3.70573,3.75731
XLOC_018305,22,0,21,19,0,21.2297,20.5794
XLOC_018306,22,0,21,19,0,58.5731,55.8963
XLOC_018307,18,0,21,17,0,28.0886,29.6155
XLOC_018308,39,0,34,52,0,7.65143,7.47416
XLOC_018309,40,5,29,36,0,15.7547,14.529
XLOC_018310,40,5,29,36,0,4.25166,2.99691
XLOC_018311,40,5,29,36,0,1.23973,1.41794
XLOC_018312,21,0,20,12,0,11.7618,11.2539
XLOC_018313,18,3,15,11,0,106.545,103.291
XLOC_018314,26,7,27,26,0,36.7901,36.5991
XLOC_018315,31,0,29,23,0,7.58548,6.81326
XLOC_018316,21,0,26,20,0,9.73671,10.6186
XLOC_018317,25,0,24,56,0,27.0342,26.1266
XLOC_018318,0,0,0,0,53,0.0855931,0.13176
XLOC_018319,0,0,0,0,26,0.0396767,0.0113676
XLOC_018320,15,4,15,6,0,5.48119,5.64806
XLOC_018321,6,3,5,0,10,0.0,0.0
XLOC_018322,27,7,30,24,3,7.0301,6.68213
XLOC_018323,21,0,18,20,0,4.74464,5.39502
XLOC_018324,20,7,29,16,0,12.9182,12.5433
XLOC_018325,0,9,0,0,33,0.0927349,0.138516
XLOC_018326,33,4,24,37,0,6.40439,6.04495
XLOC_018327,7,11,0,0,67,0.0293181,0.0434874
XLOC_018330,0,4,0,0,36,0.0131487,0.0
XLOC_018331,36,4,32,28,0,25.3914,25.4059
XLOC_018332,20,3,23,15,0,78.2116,75.8952
XLOC_018333,33,0,24,25,5,7.0129,6.2883
XLOC_018334,12,0,16,11,0,4.18162,4.59375
XLOC_018335,0,0,0,5,0,0.0125551,0.0127933
